INFO : 2018-01-29 23:54:09,243 : Searching files naming sales
DEBUG : 2018-01-29 23:57:18,275 : FOLDER::: d:/MisDocs\Java Master Application Developer\1. Construyendo Capa Modelo Vista Controlador (MVC) con Struts2, JSF y PrimeFaces\Instructor\05 Aplicaciones JSF 
DEBUG : 2018-01-29 23:57:18,291 : FOLDER::: d:/MisDocs\Java Master Application Developer\1. Construyendo Capa Modelo Vista Controlador (MVC) con Struts2, JSF y PrimeFaces\Instructor\Instructor\05 Aplicaciones JSF 
DEBUG : 2018-01-29 23:57:18,291 : FOLDER::: d:/MisDocs\Java Master Application Developer\2. Construyendo Capa de Persistencia con Ibatis e Hibernate\Alumno\03   MyBatis – Otras operaciones 
DEBUG : 2018-01-29 23:57:18,291 : FOLDER::: d:/MisDocs\Java Master Application Developer\2. Construyendo Capa de Persistencia con Ibatis e Hibernate\Instructor\03 MyBatis - Otras operaciones 
DEBUG : 2018-01-29 23:57:18,604 : FOLDER::: d:/MisDocs\trabajos\concytec\20131113.ventanilla\ventanilla\web\created\tblFormularioPublicaciones 
DEBUG : 2018-01-29 23:57:18,604 : FOLDER::: d:/MisDocs\trabajos\concytec\20131113.ventanilla\ventanilla\web\created\tblInstitucionesAsociadas 
DEBUG : 2018-01-29 23:57:18,604 : FOLDER::: d:/MisDocs\trabajos\concytec\20131113.ventanilla\ventanilla\web\created\tblSubvencionesxusuario 
DEBUG : 2018-01-29 23:57:18,666 : FOLDER::: d:/MisDocs\trabajos\concytec\20131113.ventanilla\ventanilla\web\postulantes\publicaciones 
DEBUG : 2018-01-29 23:57:19,057 : FOLDER::: d:/MisDocs\trabajos\institui\scss\foundation\components 
DEBUG : 2018-01-29 23:57:19,107 : FOLDER::: d:/MisDocs\trabajos\neco\indicadores\codigo\theme\plugins\input-mask\phone-codes 
DEBUG : 2018-01-29 23:57:19,371 : FOLDER::: d:/MisDocs\trabajos\sunass\sunass\pantallas__eps\obligaciones 
DEBUG : 2018-01-29 23:57:19,371 : FOLDER::: d:/MisDocs\trabajos\sunass\sunass\pantallas__eps\opciones 
DEBUG : 2018-01-29 23:57:19,371 : FOLDER::: d:/MisDocs\trabajos\sunass\sunass\pantallas__sunass\obligaciones 
DEBUG : 2018-01-29 23:57:19,465 : FOLDER::: d:/Musica\Shakira\Dónde Están los Ladrones- 
DEBUG : 2018-01-29 23:57:19,731 : FOLDER::: d:/respaldo\xampp\htdocs\ccmp\wp-content\themes\open\versiones 
DEBUG : 2018-01-29 23:57:19,777 : FOLDER::: d:/respaldo\xampp\htdocs\cepodo\tinymce\jscripts\tiny_mce\plugins\noneditable 
DEBUG : 2018-01-29 23:57:19,855 : FOLDER::: d:/respaldo\xampp\htdocs\cepodo_1\tinymce\jscripts\tiny_mce\plugins\noneditable 
DEBUG : 2018-01-29 23:57:19,918 : FOLDER::: d:/respaldo\xampp\htdocs\cepodo_2\tinymce\jscripts\tiny_mce\plugins\noneditable 
DEBUG : 2018-01-29 23:57:20,058 : FOLDER::: d:/respaldo\xampp\htdocs\tramibol\wp-content\plugins\facebook-twitter-google-plus-one-social-share-buttons-for-wordpress 
INFO : 2018-01-29 23:57:20,147 : Searching files with size 9968
DEBUG : 2018-01-29 23:57:28,357 : FILE::: d:/MisDocs\Blocs de notas de OneNote\OneNote\Copia de seguridad\14.0\Copia de seguridad\Dailys or Tasks\sales-7557.one (El 21-03-2017).one  ::::: SIZE::::: 9968
DEBUG : 2018-01-29 23:57:28,357 : FILE::: d:/MisDocs\Blocs de notas de OneNote\OneNote\Copia de seguridad\14.0\Copia de seguridad\Fundacion\sales-7557.one (El 19-02-2017).one  ::::: SIZE::::: 9968
DEBUG : 2018-01-29 23:57:33,842 : FILE::: d:/MisDocs\Virtual Machines\RFALCONIH-DV02\caches\GuestAppsCache\appData\9c4d713e22689de7523e05efb2ca1150.appicon  ::::: SIZE::::: 9968
INFO : 2018-01-30 13:15:57,607 : Searching files naming sales
DEBUG : 2018-01-30 13:15:57,994 : FILE::: d:/C-backup\New folder\sales7777.mp4  
DEBUG : 2018-01-30 13:15:58,033 : FILE::: d:/Desktop RFALCONIH-DV02\Documents\AppData_Local_Snagit\DataStore\WebSiteIcons\sales-7971.control.qadal0501.softlayer.local.ico  
DEBUG : 2018-01-30 13:15:58,120 : FILE::: d:/issues\sales-8538-0915.log  
DEBUG : 2018-01-30 13:15:58,120 : FILE::: d:/issues\sales-8538.txt  
DEBUG : 2018-01-30 13:15:58,120 : FILE::: d:/issues\sales-8808.log  
DEBUG : 2018-01-30 13:15:58,144 : FILE::: d:/issues\001 SALES-7557\notes-sales7557 td.txt  
DEBUG : 2018-01-30 13:15:58,144 : FILE::: d:/issues\001 SALES-7557\notes-sales7557 td.txt.bak  
DEBUG : 2018-01-30 13:15:58,144 : FILE::: d:/issues\001 SALES-7557\notes-sales7557.txt  
DEBUG : 2018-01-30 13:15:58,144 : FILE::: d:/issues\001 SALES-7557\notes-sales7557.txt.bak  
DEBUG : 2018-01-30 13:15:58,387 : FILE::: d:/issues\012 SALES-7735\sales-7735.png  
DEBUG : 2018-01-30 13:15:58,428 : FILE::: d:/issues\024 SALES-8105\testlink_sales-8105_Tc.xml  
DEBUG : 2018-01-30 13:15:58,464 : FILE::: d:/issues\032 SALES-8340\sales-8340_r253742.log  
DEBUG : 2018-01-30 13:15:58,482 : FILE::: d:/issues\038 SALES-8249\sales-8249.sql  
DEBUG : 2018-01-30 13:15:58,536 : FILE::: d:/issues\052 SALES-8416\sales-8416-165.txt  
DEBUG : 2018-01-30 13:15:58,536 : FILE::: d:/issues\052 SALES-8416\sales-8416-167.txt  
DEBUG : 2018-01-30 13:15:58,536 : FILE::: d:/issues\052 SALES-8416\sales-8538-1.php  
DEBUG : 2018-01-30 13:15:58,536 : FILE::: d:/issues\052 SALES-8416\sales-8538-2.php  
DEBUG : 2018-01-30 13:15:58,537 : FILE::: d:/issues\052 SALES-8416\sales-8538-3.php  
DEBUG : 2018-01-30 13:15:58,537 : FILE::: d:/issues\052 SALES-8416\sales-8538-4.php  
DEBUG : 2018-01-30 13:15:58,537 : FILE::: d:/issues\052 SALES-8416\sales-8686.php  
INFO : 2018-01-30 13:15:59,526 : Searching folders naming one
INFO : 2018-01-30 13:15:59,632 : Searching files with size 9968
DEBUG : 2018-01-30 13:16:00,581 : FILE::: d:/RFALCONIH-DV03\caches\GuestAppsCache\appData\9c4d713e22689de7523e05efb2ca1150.appicon  ::::: SIZE::::: 9968
